ID,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,Class
614,3,63,Diamond,1,5,-25.340285483561,11,1,1,0,4,Yes,9,3.09584201773764,1,0,6,3,18,2,2,2,14,-35.8616868338434,2,0,-0.964329598927855,1,1,0,3,0,-1.4521214367079,13,0,11,0,Male,-125.935716487474,13,15,8,0.03124272334072,7,Yes,2,2,194,1,-2.67399349307314,11,3,25,1,8.11428773555232,0,Low,0,0,8,5,0,0,7,3
615,9,346,Gold,22,16,41.3686488059546,70,17,17,0,68,No,75,-4.77033167457436,21,0,50,103,190,26,54,41,110,103.725140094466,31,1,-3.16549607283832,0,6,13,23,16,-6.00417577007181,72,20,177,47,Female,291.934400150596,102,137,98,-54.2173721257419,134,Yes,26,26,1953,39,-9.64810536642077,1,23,93,17,-23.7681497715966,3,Low,4,3,20,16,3,8,134,3
616,0,105,Silver,2,4,-13.3806113929281,21,0,1,0,16,No,17,-2.04318299517435,1,0,7,29,62,10,8,8,41,-20.1753349272634,7,0,2.17536648718667,0,4,0,4,0,-0.756114525128778,7,3,47,10,Female,-50.696898654327,27,37,6,-1.45850843562282,18,Yes,10,10,501,6,-1.47042006122874,4,4,33,0,6.72726900806777,0,High,0,1,8,4,0,1,18,0
617,1,71,Platinum,1,5,-31.9867737626975,2,0,1,0,4,No,5,-3.89898812426626,0,0,2,5,30,5,12,10,14,-26.1848148741851,5,0,-5.28421317158545,0,0,0,2,0,0.787345824909022,5,0,18,0,Male,-114.942963498048,9,11,6,1.86216389119911,10,Yes,5,5,237,1,4.17286761883927,2,2,12,0,10.2481015733603,0,Medium,0,0,7,5,0,0,10,0
618,0,175,Gold,1,19,2.72696138574403,32,4,5,0,22,No,29,6.61903258648126,2,1,13,31,95,17,14,9,63,0.239237218616056,24,0,-0.390607261893184,0,4,0,3,0,7.98765580223309,23,9,76,1,Male,33.3994331468109,39,33,26,5.43691970256027,26,Yes,17,17,740,18,1.55679639424606,8,3,38,4,7.79880888360907,0,Low,0,0,22,19,0,1,26,0
619,1,96,Gold,4,4,-16.5635934425055,22,0,2,0,3,Yes,18,-0.575159928411223,3,0,13,8,48,3,4,9,30,-19.0034690259834,9,0,0.084075428121216,1,0,0,2,0,-0.97884678175211,17,0,28,9,Female,-75.9054575482367,25,19,9,-10.6158904809927,25,Yes,3,3,375,6,-8.3358575042603,10,2,20,0,6.99687435312647,0,Low,0,1,6,4,0,2,25,0
620,2,140,Diamond,8,6,13.6230051503162,42,14,4,1,28,Yes,47,-7.12281403339723,11,0,14,52,81,29,26,15,45,5.89605551899436,20,0,5.02823561505225,2,1,3,11,4,6.49733072565903,29,4,82,11,Male,6.67832577015289,58,34,42,12.9713156838456,23,Yes,29,29,840,13,3.38964004536268,0,11,36,14,-28.2025387820662,3,Medium,3,1,8,6,8,6,23,3
621,0,99,Gold,3,1,-22.8694121283043,11,1,1,1,8,Yes,15,-2.64184751251559,1,0,13,8,38,14,8,5,31,-22.3738000571714,9,0,6.94282867131326,0,0,0,1,0,1.48285143624013,10,1,40,1,Female,-75.4940514881216,19,14,7,2.7238124987555,14,No,14,14,348,11,4.78493974978489,8,1,21,1,10.5105634585893,0,Low,0,0,0,1,1,1,14,0
622,0,134,Gold,5,28,46.1971944638583,69,13,10,0,37,No,67,7.33704374582088,9,0,14,37,76,37,25,14,56,12.7362788301869,8,0,-1.11274501488721,1,4,2,9,0,-10.052022618111,41,7,80,34,Female,10.4020293308932,55,33,66,22.5612388757659,25,Yes,37,37,867,22,0.995817167859623,0,9,38,13,-54.7770678932086,1,Low,0,4,32,28,11,6,25,3
623,2,404,Gold,26,58,146.979863235079,154,25,5,1,87,Yes,157,-1.78283369331135,25,1,46,82,204,78,46,54,157,105.990029050567,52,1,-3.86281029853478,4,12,4,28,0,-5.99172016121384,57,9,182,61,Female,359.831669560211,132,89,102,34.9962616339024,75,Yes,78,78,2238,66,-1.95532868759528,4,28,79,25,-45.9652055265804,1,Low,20,14,62,58,44,16,75,3
624,4,384,Gold,1,26,54.400461769584,72,10,9,0,64,Yes,76,-30.3652843580834,19,1,37,57,211,46,54,63,150,64.7709927876307,22,0,-19.2135869807965,4,3,5,34,0,-9.66121159136938,51,2,177,24,Female,327.087261140676,126,134,28,12.9565568659464,58,Yes,46,46,1821,55,7.09063337453701,4,34,69,10,34.0355233304193,3,Low,6,5,22,26,3,9,58,3
625,0,130,Gold,9,50,36.4592288733709,55,13,6,1,34,No,51,10.2898426869686,11,1,17,27,75,30,21,27,60,11.7763240292353,20,0,-22.2367121088354,6,2,1,10,4,-5.79210461120873,39,18,70,23,Female,6.26200446141378,50,59,62,38.1710046881608,10,Yes,30,30,874,28,6.83360259806016,0,10,51,13,-40.5838602972089,0,Low,6,3,48,50,11,3,10,3
626,3,220,Platinum,4,17,18.7298903694959,38,7,5,1,36,No,36,-9.14358399888619,3,0,21,55,129,38,21,24,79,11.3222188704957,23,0,2.68139541493315,1,1,2,13,0,0.947253329632894,24,11,103,7,Female,104.157186562968,75,65,32,23.848599934379,20,Yes,38,38,1047,37,16.3653215324725,8,13,50,7,8.14659831911664,1,Low,7,6,22,17,5,0,20,3
627,0,20,Gold,0,3,-36.7889371215351,0,0,0,0,1,No,2,0.947312632610957,0,0,0,1,2,0,1,2,5,-42.7662931756765,1,0,-2.11539739051837,0,1,0,0,0,-0.180493278293019,0,0,3,0,Female,-174.262035520455,2,3,0,2.59212984168283,0,Yes,0,0,47,0,0.511384964208208,0,0,1,0,0.797477786247095,0,High,0,0,5,3,0,0,0,0
628,0,112,Silver,4,15,21.7058778238526,53,7,2,1,21,No,48,3.34749017037744,4,0,12,40,85,22,22,13,38,22.0354264673603,25,0,4.20219190519638,2,0,0,6,6,4.97366075294368,28,11,67,29,Female,-19.0495416389624,31,24,55,-8.52358383847302,51,Yes,22,22,810,19,-6.24783255423827,0,6,32,7,-48.6261554812872,0,Medium,1,3,18,15,5,2,51,3
629,0,26,Gold,0,0,-37.6404577093213,0,0,0,0,2,No,1,-4.20031727289652,1,0,2,2,10,1,2,7,3,-37.6639602486425,3,0,-1.52775663537378,0,0,1,1,0,-0.231019672032785,3,0,0,0,Female,-168.040914033414,5,4,1,-0.60015322342546,5,No,1,1,75,0,0.218567547738978,0,1,3,0,2.33944324397616,0,Low,0,0,0,0,0,0,5,2
630,3,86,Platinum,0,9,-14.3325789946841,15,1,2,0,15,Yes,20,1.43216612961126,1,0,2,9,49,16,12,5,34,-15.9951901555436,13,0,3.22080918929391,0,0,0,13,3,3.92545294911163,14,15,37,3,Male,-73.6173175628137,16,20,45,6.91574443207767,15,Yes,16,16,469,9,7.34216055811607,0,13,27,1,-22.7610618995982,1,Low,0,4,7,9,0,1,15,2
631,0,227,Platinum,10,21,6.00973157344153,30,8,3,1,27,Yes,33,0.387299914877664,12,0,9,51,111,22,30,22,52,27.7233548641121,19,0,-6.76493496081847,5,2,2,16,0,-1.22131375092116,21,3,99,5,Female,93.9652697221054,68,68,41,-4.17661437711434,50,No,22,22,1026,30,8.38224254968308,15,16,54,8,12.7730075563468,0,High,2,6,23,21,18,5,50,0
632,1,194,Platinum,7,14,-15.5119586639927,15,6,2,0,20,No,20,-0.328519165747975,5,0,22,39,90,8,20,22,62,19.4604346543388,10,0,-7.35896007336764,0,1,0,8,4,-8.16941782501823,33,7,67,7,Male,47.4638870245804,56,57,34,-24.5363087361185,60,Yes,8,8,866,24,3.00856277929238,5,8,58,6,20.8827254310478,0,Medium,0,4,18,14,1,5,60,2
633,2,235,Platinum,1,8,-14.7039458450578,22,1,0,0,30,No,27,-2.16325234684566,5,1,9,49,83,5,21,13,67,1.2587664146063,22,0,-5.15643254905932,0,2,0,1,0,11.4919609889072,5,2,86,19,Male,80.4183553134775,44,57,9,-11.8216903569835,36,Yes,5,5,854,16,-5.87821679621837,9,1,43,1,49.1594423080935,0,Low,0,4,10,8,1,4,36,2
634,1,153,Silver,11,29,41.5759561686198,62,14,9,0,34,No,57,6.34136624229812,6,0,18,39,98,44,26,14,64,14.0229791839646,17,0,1.74360600843164,0,11,4,7,2,-2.91749234748408,41,2,93,12,Female,37.1549034349854,77,43,52,34.6624822176368,16,Yes,44,44,930,26,8.90128302829423,0,7,41,14,-38.4860258967852,1,Medium,0,3,27,29,13,2,16,3
635,0,187,Gold,4,22,40.0967075114256,61,10,8,2,37,No,59,-1.31215067985821,8,1,23,56,122,39,40,22,51,43.509433795617,29,1,1.65804751012147,5,4,0,15,8,5.55547073954614,46,22,93,15,Male,77.2758378851503,62,55,95,6.6421368161306,53,Yes,39,39,1166,17,6.34907319181671,0,15,50,10,-55.1765584288206,4,High,1,2,27,22,16,2,53,3
636,2,118,Silver,1,19,-10.2122755811224,20,2,3,0,35,No,24,4.88180352692768,7,1,6,31,75,16,23,15,44,18.8866131214724,13,0,-3.36363645016968,0,4,2,2,0,-3.82059680059824,20,1,91,7,Male,-4.75911167607296,46,82,33,-13.5739736718299,53,Yes,16,16,799,14,5.09824876965529,6,2,53,2,-18.4378001072521,0,Low,0,4,14,19,6,4,53,3
637,1,206,Platinum,9,24,31.5001616950065,58,5,6,0,31,No,61,9.85185783656585,6,1,21,67,130,30,31,14,78,50.6156619712097,37,0,6.24604121480098,1,10,2,5,6,9.32538786290423,41,19,123,12,Female,113.663560404511,87,82,61,-13.2096753026267,73,Yes,30,30,1294,11,-0.672865212680504,0,5,57,5,-32.8151002734021,1,High,0,4,26,24,1,2,73,2
638,1,58,Silver,1,3,-26.7795642770044,11,1,0,0,8,No,8,-1.60491742531706,0,0,2,14,22,5,2,6,19,-33.9371092518895,3,0,0.143130382633141,0,0,0,1,0,-2.10823780686059,2,1,20,11,Female,-123.981604903629,11,14,3,1.49756485241768,7,Yes,5,5,234,2,-2.43610243885263,3,1,10,1,5.22853081103626,1,High,0,1,0,3,0,0,7,2
639,0,132,Platinum,1,11,8.42593513834381,39,1,1,1,20,No,35,-10.9734223720007,3,1,8,23,57,25,21,21,33,-6.98948147346254,7,0,-3.49199031673438,1,3,0,9,0,-4.24178001602862,16,0,57,2,Male,-26.7403886496505,29,42,11,16.1964959632097,13,Yes,25,25,575,7,1.06358832718502,1,9,24,1,6.68998543690272,0,Low,0,5,6,11,0,1,13,2
640,0,59,Platinum,2,3,-28.2732515884554,11,0,2,0,5,Yes,7,1.8525824374986,2,0,3,8,30,2,5,4,23,-26.0171820213239,3,0,0.4783260231017,0,0,2,0,0,-2.42270298013902,7,0,27,12,Male,-117.227200847065,11,9,6,-9.06555399532176,20,Yes,2,2,246,2,-4.95891492083523,4,0,20,0,0.213128553168653,0,Medium,0,0,0,3,0,0,20,2
641,0,239,Platinum,8,4,-19.6459033310709,16,2,6,0,20,No,12,3.01096765378542,6,0,13,50,95,6,22,13,46,33.2218528048549,20,0,5.01483223810272,0,5,2,2,0,0.997979001968512,33,8,68,26,Male,78.4314776543339,35,56,47,-45.3841095561615,84,Yes,6,6,922,13,-2.24590440580608,25,2,59,2,36.1581712123442,0,Medium,0,5,8,4,2,4,84,2
642,1,135,Platinum,2,3,-12.6699074800998,25,1,2,0,10,Yes,21,-0.325843060578746,5,0,8,13,71,4,14,9,41,-4.31159115019988,13,0,0.878850924942837,0,1,4,4,0,3.22953573761896,15,0,61,0,Male,-22.0739167896435,39,27,7,-19.0490077843406,40,Yes,4,4,522,7,-8.41681984896182,3,4,23,1,12.5940646574884,0,Low,0,0,8,3,0,1,40,0
643,0,172,Platinum,8,22,37.8037781985727,69,8,7,1,34,No,65,2.81867195204099,4,0,18,63,111,22,21,19,53,21.1295336490996,28,0,-3.43870618588337,1,5,1,10,0,5.2714561975378,33,5,101,15,Male,61.652939590929,56,67,41,1.98566024225366,41,Yes,22,22,997,17,-12.6187901265782,7,10,38,8,-31.1235597283058,1,High,1,7,25,22,7,2,41,1
644,2,132,Platinum,4,6,-21.696444007628,12,4,1,1,14,No,17,-1.36393254129788,3,0,5,12,68,11,20,9,40,-8.3381503074568,12,0,-1.34005214397044,1,7,0,5,6,5.39113857059146,16,4,56,10,Female,-26.9777410405196,17,21,23,-1.6992871759976,24,Yes,11,11,548,6,3.03459876174517,2,5,20,4,4.5396383381112,0,Medium,0,0,3,6,1,2,24,2
645,0,34,Gold,1,1,-31.6878249230086,5,0,0,0,2,No,3,-1.14641511024505,0,0,0,1,10,2,1,4,5,-37.7317056738909,2,0,0.34071486457343,0,0,0,2,0,-1.33409195316192,3,0,7,0,Male,-158.894409354764,4,2,4,-0.783644482098798,6,Yes,2,2,93,2,-0.559997504440376,3,2,6,0,1.43842830461183,0,Medium,0,0,4,1,0,0,6,2
646,2,222,Gold,6,24,30.1019809046667,50,9,2,1,26,Yes,48,1.00853513525434,11,5,20,24,94,35,15,20,75,15.8509798658401,21,0,3.34242627657322,1,0,4,18,9,-4.55823107773679,41,6,92,22,Female,93.6230544710031,52,70,51,14.9745967348591,32,No,35,35,1002,32,9.59332920702508,0,18,71,9,2.31410418803329,0,Medium,3,2,28,24,5,1,32,3
647,3,166,Platinum,3,2,-16.4860964140716,24,6,1,1,25,Yes,22,6.88419290009747,5,0,10,31,66,3,15,4,59,10.5731609835808,11,0,6.6516328302585,2,4,2,3,0,-0.450656631483628,29,1,59,22,Male,8.23834868417482,32,34,27,-37.2781513253348,65,Yes,3,3,732,13,-10.7393895439831,17,3,46,6,16.5557482385065,0,Low,0,0,0,2,0,1,65,0
648,0,131,Platinum,9,28,23.4235652371967,53,9,2,1,27,No,48,7.58925236731363,7,1,6,52,65,21,9,16,49,-1.61754512989044,14,0,-6.24293418388213,2,2,4,8,0,-6.27397604623285,10,1,61,17,Female,-8.57857985718678,37,69,17,14.6095853051033,20,Yes,21,21,746,17,-5.36542910915228,1,8,37,9,-5.2218100464569,1,Low,2,0,24,28,2,0,20,1
649,0,154,Gold,4,12,-0.714584065100382,25,2,4,1,11,Yes,29,-4.18832807367071,9,0,5,31,81,18,20,15,45,-8.17696886387453,9,0,-4.85553028272149,2,3,6,24,0,-0.945646329616467,7,4,85,4,Female,15.4698335310287,28,52,22,10.2671480978925,16,Yes,18,18,743,14,6.8272162256882,9,24,44,2,0.041232981222303,0,High,0,7,15,12,3,1,16,2
650,0,96,Diamond,3,4,-32.4200916034074,6,3,1,0,9,No,11,3.62521198091217,0,0,7,13,49,2,9,3,34,-20.3541526746253,6,0,-0.157092092702786,0,3,0,0,0,0.934313837435981,8,1,30,2,Female,-75.1305137414106,20,26,3,-10.4009510636892,24,Yes,2,2,366,7,-2.29345034336682,3,0,14,3,14.9187016171283,0,High,0,2,0,4,0,0,24,0
651,1,66,Platinum,2,7,-24.0458973985694,9,1,0,0,4,Yes,6,-0.304811511099934,0,0,2,8,32,7,6,6,17,-33.5186960628414,4,0,-2.71615607498703,0,0,0,4,4,-0.498422270440751,5,6,21,0,Female,-116.316182967978,16,5,10,8.18588390977853,2,Yes,7,7,229,5,3.00406240442923,0,4,8,1,3.14994237499365,0,Medium,0,0,10,7,0,0,2,0
652,1,53,Platinum,0,0,-28.8110543513243,7,2,0,0,4,No,3,-2.41895468884861,0,0,3,2,17,5,4,4,11,-37.4010921164866,0,0,1.0564870480104,0,1,0,0,0,-1.86008469269667,4,0,12,2,Female,-138.716721000015,7,3,2,2.38683137163668,4,Yes,5,5,142,2,0.791424660551054,1,0,6,2,8.93881576050842,0,Low,0,0,5,0,1,0,4,3
653,2,142,Gold,2,8,-6.22034478697951,29,2,6,0,18,Yes,27,4.42559438665188,4,0,9,22,79,15,10,7,44,2.84101886051994,13,0,8.01735469840939,0,3,1,0,0,-2.39232206474037,14,2,56,12,Male,-7.42471721096148,31,50,12,-13.9521723953508,44,Yes,15,15,676,10,-2.91323927071272,11,0,42,2,10.6525242739483,1,Low,0,2,5,8,0,3,44,0
654,0,162,Platinum,4,7,7.32193693738822,30,1,1,0,22,No,27,-18.1362949504314,8,2,15,20,101,36,20,26,72,-2.20601820126808,10,0,3.64555044201124,0,4,3,8,0,-5.65293284891484,21,0,73,8,Female,29.4811257387056,38,46,14,22.6883978516448,12,Yes,36,36,740,25,16.0244890059206,0,8,23,1,9.24030623038458,2,Medium,0,3,12,7,0,3,12,1
655,6,256,Platinum,3,28,16.9456098688588,48,9,4,0,25,No,51,3.97220907478451,4,1,19,41,111,15,18,19,76,-0.33103426031054,24,0,-14.1206012698117,1,5,1,11,0,7.28611285499342,21,8,87,34,Female,117.038089743672,59,52,26,16.8166934140702,15,No,15,15,1003,16,-7.40878817143841,17,11,37,9,27.9996685189908,0,Low,1,0,23,28,9,1,15,3
656,1,223,Gold,8,15,32.7916711583885,63,4,11,1,39,No,60,-6.69564473196037,16,1,15,68,144,29,40,27,60,47.6927636380391,29,0,-1.0999453550274,5,6,6,14,9,5.23334003324377,42,8,116,14,Female,122.281216551727,69,70,66,-10.600932527177,66,Yes,29,29,1257,18,-6.48915283746847,0,14,49,4,-30.6245032674358,3,Low,1,5,12,15,8,4,66,0
657,1,147,Gold,6,15,2.33295453293511,30,3,4,0,23,Yes,35,-4.48473186044263,4,0,8,36,89,25,24,19,60,9.18747100186831,20,0,-1.58121190557024,0,5,0,10,5,3.48553478096569,21,4,83,4,Female,19.7255510563226,52,57,30,9.16319388925624,28,Yes,25,25,834,16,6.9459860709575,0,10,33,3,-10.6080825117132,1,Low,0,1,10,15,2,4,28,0
658,1,176,Diamond,10,25,57.903245646083,85,5,16,0,29,No,80,11.5933875899977,5,1,9,37,86,40,20,9,60,30.9186419524179,29,0,12.3349048480688,1,6,1,11,0,1.07804125982065,34,4,84,15,Female,52.0336508928251,61,54,59,8.8563487961313,47,Yes,40,40,984,20,-7.55915706332451,12,11,63,5,-36.6949960391013,3,Medium,10,5,21,25,7,2,47,1
659,0,50,Gold,2,2,-25.9423438185846,10,1,0,1,5,No,7,-2.55911918412316,3,0,4,9,23,5,3,7,8,-30.5334595774934,6,0,0.748296407674351,0,2,2,2,0,0.08648670112635,11,2,13,0,Female,-135.103076274915,8,11,12,-0.379096520301591,10,Yes,5,5,197,0,-0.576257247723138,0,2,10,1,-1.83308274783036,0,Low,1,0,5,2,0,1,10,2
660,1,85,Platinum,0,4,-30.5525915505304,4,0,0,0,6,No,2,0.094300518411013,1,0,1,6,42,4,3,4,18,-35.7443709201285,3,0,-0.633732553877617,0,1,1,0,0,-0.595961770713753,1,0,20,0,Female,-99.2366959688347,12,13,0,2.47007932112252,5,Yes,4,4,350,5,2.55712847129828,0,0,45,0,19.16248408986,0,Low,0,0,9,4,0,0,5,0
661,23,522,Silver,22,80,180.234889946114,186,22,13,2,80,Yes,184,12.9172270050502,27,0,25,104,339,80,64,41,247,89.0748734508546,55,0,-22.0762505585869,6,15,7,37,0,8.92612233437744,57,9,281,30,Male,582.787787285743,175,209,59,76.0978462476442,31,Yes,80,80,2809,97,-12.9767693712522,6,37,74,22,-21.7243525873049,9,Low,3,27,76,80,4,14,31,3
662,1,95,Gold,1,5,-30.2968892073459,5,3,4,0,15,Yes,8,2.62073726230768,2,0,7,13,32,2,11,5,18,-17.564538800051,10,0,-1.76261196680573,0,3,2,0,0,4.05195507591255,5,0,34,10,Female,-86.7804092583556,9,16,10,-9.20546231716403,24,No,2,2,351,9,0.661550285191627,5,0,17,3,12.6811527918467,0,High,0,1,10,5,5,0,24,2
663,4,149,Diamond,1,10,-6.42711423515813,32,8,1,0,25,No,28,5.98209378065944,4,0,6,22,58,7,20,5,32,-1.57314679073543,16,0,-1.87782650477353,2,3,1,1,0,7.89154176559327,17,9,53,0,Female,-18.1347218705539,39,31,26,-9.94659843653208,35,Yes,7,7,599,13,-10.3310422231552,16,1,36,8,10.3288555466907,0,High,0,1,7,10,0,1,35,0
664,0,58,Diamond,1,3,-27.7201261484376,8,2,0,0,5,Yes,12,-1.89092642922749,5,0,6,13,21,9,8,6,11,-24.5240190671216,8,0,2.00167996483334,1,0,2,0,4,1.80502734014907,14,0,20,4,Female,-126.441072333491,12,7,11,1.14163877854279,13,Yes,9,9,246,2,2.25672997236389,1,0,10,2,-1.69750134698578,0,Medium,0,2,0,3,0,2,13,0
665,2,139,Platinum,2,10,-2.66206037842484,29,2,3,0,20,No,34,-0.967689743404337,9,0,8,25,73,21,15,12,38,5.38515887458988,20,0,5.70114207586263,2,5,1,5,0,3.61654028817753,16,6,66,5,Male,-7.86782434912531,51,45,28,-1.69064026489164,35,Yes,21,21,662,21,2.47978095056276,0,5,37,2,-5.73717818152385,5,Medium,1,6,5,10,1,6,35,3
666,4,144,Diamond,1,16,2.90351821018243,31,6,7,0,27,No,29,1.62334082193338,7,0,9,18,63,23,20,13,51,3.86293816602523,12,0,-0.062566058929558,2,2,0,7,0,-2.40677290485244,25,12,56,14,Female,-12.4172330853277,36,22,38,6.04467450474911,29,Yes,23,23,654,8,5.42958494145999,0,7,31,6,-3.51926333381051,1,Medium,0,2,14,16,2,5,29,3
667,0,87,Gold,1,1,-30.1745333174,5,0,0,0,9,No,3,-0.390309266615411,1,0,3,10,39,5,4,3,23,-31.7667487320944,4,0,2.70989014845254,0,1,1,0,0,-0.034462290236059,5,0,28,8,Female,-92.1884938768547,12,19,3,-1.94019093832412,11,Yes,5,5,284,5,2.09980126284489,2,0,13,0,16.2204053341405,0,Low,0,0,6,1,0,0,11,0
668,4,38,Silver,0,11,-12.8190436802558,20,1,3,0,11,No,15,4.98539250751777,1,0,4,9,13,10,8,2,13,-30.3246762048708,3,0,-1.54476908084969,1,1,0,2,1,-1.4323259119253,6,6,15,6,Female,-142.896604882684,14,13,16,9.88519024810673,4,Yes,10,10,233,3,0.284220643896944,0,2,13,1,-12.2358358267982,1,High,0,1,14,11,2,0,4,2
669,0,125,Silver,4,2,-20.2501277230225,19,0,3,0,14,No,22,2.6853879657963,3,0,6,13,65,0,12,4,42,-13.0064969722383,11,0,0.424500296137816,0,5,2,1,0,4.84519471385726,9,0,59,2,Female,-31.6899739296006,22,29,7,-17.7323892741518,33,No,0,0,478,2,-9.01720046845538,0,1,18,0,9.60011655447441,1,Low,0,0,7,2,0,1,33,3
670,1,72,Gold,2,3,-35.036445484341,0,0,0,0,7,Yes,4,0.070326263723145,0,0,4,14,26,5,5,3,19,-33.5022033705726,6,0,0.66513699440473,0,0,0,4,2,2.17440346934705,8,0,17,4,Female,-114.962357623417,7,9,6,2.58900943378611,6,No,5,5,237,2,4.01750566019463,2,4,7,0,11.9990458415137,0,High,0,0,1,3,0,0,6,0
671,1,172,Platinum,2,32,31.8295483054779,46,11,7,3,30,Yes,48,-0.774769632188373,19,0,11,53,107,44,44,23,80,30.7462511666783,27,0,-7.44596577911528,4,8,1,10,16,7.66448360414027,22,5,120,7,Female,71.0307926165484,76,62,52,33.6192964585202,24,Yes,44,44,1141,28,20.2000726465682,0,10,46,11,-32.1664620670856,0,Low,1,5,37,32,10,14,24,3
672,3,176,Gold,2,24,21.7966699973976,50,14,7,2,21,Yes,46,4.16244791710094,4,0,7,47,86,22,23,14,69,-0.632556035096908,20,2,-8.68062450644472,0,2,2,18,7,6.36351167885946,24,3,115,10,Female,57.352486395099,54,62,28,22.0970517330074,12,Yes,22,22,937,11,-3.01678200720962,0,18,51,14,-9.34649710143473,4,Medium,7,3,19,24,2,2,12,3
673,2,271,Silver,3,28,33.1674423732277,56,16,8,0,37,No,59,-1.49573628131504,27,0,21,26,214,34,30,28,94,31.8112734898066,23,0,-7.03306813186467,7,5,5,18,0,-1.6139706958854,35,3,147,28,Male,212.078629405684,89,110,40,13.9125347475008,40,Yes,34,34,1423,22,4.38147983657088,4,18,37,16,-14.5680485847555,1,Medium,7,6,23,28,7,15,40,3
674,0,95,Platinum,3,11,1.35711958179005,35,4,2,0,11,Yes,30,-1.53014811223045,18,1,9,28,66,17,14,13,29,-4.39481108625657,15,0,0.398294897598426,2,0,0,6,0,1.20362048587649,18,7,61,18,Male,-50.0289896329239,36,25,35,2.76239998915085,25,Yes,17,17,592,9,-3.32794866452185,3,6,33,4,-29.3443417778061,0,Low,0,3,7,11,2,15,25,0
675,0,122,Platinum,2,8,-5.02763384725514,28,2,1,0,13,Yes,24,-6.13571996910444,8,1,10,20,65,11,18,14,38,-18.9159126149367,8,0,-6.95305334107403,2,1,4,12,6,2.12467942151516,14,1,61,9,Female,-31.5095739530974,27,32,10,8.84789608297317,9,Yes,11,11,573,7,-2.98896355328442,0,12,25,2,3.35650199676257,0,Low,0,1,10,8,0,1,9,3
676,0,165,Platinum,2,24,9.43919485458621,41,9,3,0,25,No,38,7.18632270634674,9,1,4,19,92,14,24,14,33,7.78956753333825,15,0,-10.3488480201739,2,4,2,9,0,1.47415052837763,17,19,71,13,Female,16.5350165336709,63,22,39,1.75777664819843,33,Yes,14,14,754,10,-5.43764493606864,14,9,51,9,-10.1242012223261,0,Low,0,0,20,24,3,4,33,2
677,0,162,Gold,3,14,4.87376985884778,29,3,5,0,14,No,25,-1.69185789574625,2,0,3,38,88,28,12,14,43,-0.663213414346602,18,0,5.6797868207487,1,7,1,10,0,0.276054033544145,8,12,81,6,Male,16.8543889224236,40,29,32,13.2705504075871,21,Yes,28,28,702,5,11.5814284484757,3,10,28,3,-1.40917046946428,1,High,1,3,17,14,1,0,21,3
678,0,32,Platinum,0,2,-36.132470268504,1,0,0,0,3,No,3,0.463962151523125,1,1,0,6,15,3,1,2,10,-38.9879034673163,2,0,1.04378102442261,0,0,0,0,0,-0.782646840454481,0,0,14,4,Female,-152.157302511515,3,14,0,1.3601100894099,4,No,3,3,138,1,1.17435225506132,0,0,7,0,0.570744313674826,0,Low,0,0,0,2,0,0,4,2
679,1,82,Silver,1,3,-34.5481293083984,0,1,2,0,8,Yes,4,-3.43017375145792,1,0,0,18,38,7,3,10,22,-25.0020788345298,5,0,1.0806087856141,0,1,0,2,1,-3.47959263030812,4,0,27,3,Male,-95.9040429800194,19,23,5,-2.84824162160799,16,Yes,7,7,310,4,5.39058486390723,1,2,15,1,13.2673995006443,0,High,0,0,1,3,0,1,16,0
680,6,259,Platinum,1,21,38.8998173542781,49,20,4,0,44,No,53,-2.50408803602243,7,0,18,38,100,64,36,12,60,22.6286816109604,33,1,16.005062718184,1,2,5,21,14,12.2580716302243,40,4,113,18,Female,122.316708258517,51,52,43,50.7538771205991,10,Yes,64,64,1136,19,30.8353307319833,0,21,84,20,13.5784300584387,0,Medium,2,4,16,21,5,1,10,3
681,1,107,Platinum,6,11,1.5206425334642,30,7,5,0,16,Yes,28,0.764108565503422,4,0,9,28,59,26,25,7,21,-2.77509527768442,15,0,3.42875813170422,3,2,1,5,0,5.34101772055965,31,6,45,24,Male,-52.1913107911785,16,20,45,15.1129935305841,17,No,26,26,565,12,6.92714122509361,0,5,36,7,-23.1064026618157,2,High,0,0,9,11,7,0,17,2
682,0,132,Silver,7,10,10.6567605644277,49,4,6,4,41,No,53,2.59726635144698,9,1,26,36,113,11,29,11,60,11.412047692819,7,0,-4.0727934500822,1,3,5,6,4,-2.45113446852775,46,15,70,18,Female,20.0803135526298,37,45,61,-15.7984813713904,48,Yes,11,11,880,22,-15.3630868358853,0,6,44,4,-50.1291038586137,3,Low,0,4,8,10,3,2,48,3
683,0,119,Silver,1,2,-17.5075010053171,15,3,4,0,17,No,13,1.00081057798517,4,1,5,28,53,12,10,4,36,-11.1204003993091,12,0,7.72856331552655,1,2,1,7,0,2.58100476096648,8,1,53,9,Female,-45.9557261721851,21,23,15,-7.73811835700596,29,Yes,12,12,505,9,3.19582718835013,0,7,26,3,9.32455953701763,0,Medium,0,2,6,2,2,1,29,3
